Index,Title,DOI,Points
0,Synchronous Firing and Higher-Order Interactions in Neuron Pool,https://doi.org/10.1162/089976603321043720,0
0,The mechanistic basis for higher-order interactions and non-additivity in competitive communities,https://doi.org/10.1111/ele.13211,0
0,Temporal properties of higher-order interactions in social networks,https://doi.org/10.1038/s41598-021-86469-8,0
0,"Bivalve Growth and Higher Order Interactions: Importance of Density, Site, and Time",https://doi.org/10.2307/1938198,0
0,Synchronization in Hindmarsh–Rose neurons subject to higher-order interactions,https://doi.org/10.1063/5.0079834,0
0,Higher order interaction-induced effects on Rayleigh light scattering by molecular liquids,https://doi.org/10.1063/1.453614,0
0,Dynamical Symmetry and Higher-Order Interactions,https://doi.org/10.1103/physrevlett.83.4269,0
0,A post-Hartree-Fock model of intermolecular interactions: Inclusion of higher-order corrections,https://doi.org/10.1063/1.2190220,0
0,Higher order interactions in 23s rRNA.,https://doi.org/10.1073/pnas.89.11.5044,0
0,Higher-order interactions shape collective dynamics differently in hypergraphs and simplicial complexes,https://doi.org/10.1038/s41467-023-37190-9,0
0,Multilayer representation of collaboration networks with higher-order interactions,https://doi.org/10.1038/s41598-021-85133-5,0
0,Higher order interactions and species coexistence,https://doi.org/10.1007/s12080-020-00481-8,0
0,Synchronization induced by directed higher-order interactions,https://doi.org/10.1038/s42005-022-01040-9,0
0,Coexistence in diverse communities with higher-order interactions,https://doi.org/10.1073/pnas.2205063119,0
0,Higher Order Interaction Effects in Weakly Localized Regime: Case of Repulsive Force,https://doi.org/10.1143/jpsj.53.1415,0
0,Higher order interaction energies for systems of asymmetric molecules,https://doi.org/10.1080/00268977100102361,0
0,Detecting and interpreting higher‐order interactions in ecological communities,https://doi.org/10.1111/ele.14022,0
0,Higher-order interaction-induced effects on the allowed Raman spectra of liquid CS2,https://doi.org/10.1063/1.455381,0
0,Higher-order interactions can better optimize network synchronization,https://doi.org/10.1103/physrevresearch.3.043193,0
0,Higher-order interactions promote chimera states,https://doi.org/10.1103/physreve.105.l042202,0
0,Simultaneous silence organizes structured higher-order interactions in neural populations,https://doi.org/10.1038/srep09821,0
0,Detecting informative higher-order interactions in statistically validated hypergraphs,https://doi.org/10.1038/s42005-021-00710-4,0
0,Intralayer and interlayer synchronization in multiplex network with higher-order interactions,https://doi.org/10.1063/5.0074641,0
0,Symmetry-conserving higher-order interaction terms in the interacting boson model,https://doi.org/10.1103/physrevc.32.1049,0
0,Higher-Order Interactions Dampen Pairwise Competition in the Zebrafish Gut Microbiome,https://doi.org/10.1128/mbio.01667-20,0
0,Higher-order interactions bridge the nitric oxide receptor and catalytic domains of soluble guanylate cyclase,https://doi.org/10.1073/pnas.1301934110,0
0,Fermions on the antibrane: Higher order interactions and spontaneously broken supersymmetry,https://doi.org/10.1103/physrevd.95.026003,0
0,Multigroup SIS Epidemics With Simplicial and Higher Order Interactions,https://doi.org/10.1109/tcns.2021.3124269,0
0,Interpreting higher order interactions in log-linear analysis.,https://doi.org/10.1037/0033-2909.103.1.121,0
0,A note on Lancaster's definition of higher-order interactions,https://doi.org/10.1093/biomet/62.2.375,0
0,Thomas-Fermi approximation for a condensate with higher-order interactions,https://doi.org/10.1103/physreva.80.043625,0
0,Stability of a Bose-Einstein condensate with higher-order interactions near a Feshbach resonance,https://doi.org/10.1103/physreva.80.023607,0
0,Higher-order glass-transition singularities in colloidal systems with attractive interactions,https://doi.org/10.1103/physreve.63.011401,0
0,XGI: A Python package for higher-order interaction networks,https://doi.org/10.21105/joss.05162,0
0,Spectrum of extensive multiclusters in the Kuramoto model with higher-order interactions,https://doi.org/10.1103/physrevresearch.3.013013,0
0,Using R formulae to test for main effects in the presence of higher-order interactions,https://doi.org/10.48550/arxiv.1405.2094,0
0,Memory selection and information switching in oscillator networks with higher-order interactions,https://doi.org/10.1088/2632-072x/abbd4c,0
0,Dynamics on networks with higher-order interactions,https://doi.org/10.1063/5.0151265,0
0,Individual Behavior and Higher-Order Species Interactions,https://doi.org/10.1086/285395,0
0,Higher Order Interactions in Homogeneous Turbulence Theory,https://doi.org/10.1063/1.1705897,0
0,Tiered synchronization in Kuramoto oscillators with adaptive higher-order interactions,https://doi.org/10.1063/5.0150125,0
0,Higher-order Interaction Goes Neural: A Substructure Assembling Graph Attention Network for Graph Classification,https://doi.org/10.1109/tkde.2021.3105544,0
0,Multi-population phase oscillator networks with higher-order interactions,https://doi.org/10.1007/s00030-022-00796-x,0
0,Higher-Order Interactions: Understanding the knowledge capacity of social groups using simplicial sets,https://doi.org/10.1093/czoolo/61.1.114,0
0,Higher order interaction of elastic waves in weakly nonlinear hollow circular cylinders. II. Physical interpretation and numerical results,https://doi.org/10.1063/1.4879460,0
0,Higher order interactions destroy phase transitions in Deffuant opinion dynamics model,https://doi.org/10.1038/s42005-022-00807-4,0
0,Higher order interactions in molecular collisions,https://doi.org/10.1063/1.453222,0
0,Controlling species densities in structurally perturbed intransitive cycles with higher-order interactions,https://doi.org/10.1063/5.0102599,0
0,Using biological knowledge to discover higher order interactions in genetic association studies,https://doi.org/10.1002/gepi.20542,0
0,Non-linear consensus dynamics on temporal hypergraphs with random noisy higher-order interactions,https://doi.org/10.1093/comnet/cnad009,0
0,Evolution of Cooperation in the Presence of Higher-Order Interactions: From Networks to Hypergraphs,https://doi.org/10.3390/e22070744,0
0,Higher order interaction of elastic waves in weakly nonlinear hollow circular cylinders. I. Analytical foundation,https://doi.org/10.1063/1.4879459,0
0,Higher-order interactions in Kuramoto oscillators with inertia,https://doi.org/10.1103/physreve.108.024215,0
0,Learning from Group Comparisons: Exploiting Higher Order Interactions,,0
0,Identifying critical higher-order interactions in complex networks,https://doi.org/10.1038/s41598-021-00017-y,0
0,Dynamical instability of a Bose-Einstein condensate with higher-order interactions in an optical potential through a variational approach,https://doi.org/10.1103/physreve.89.052917,0
0,A Bayesian Multilocus Association Method: Allowing for Higher-Order Interaction in Association Studies,https://doi.org/10.1534/genetics.107.071696,0
0,Reconstructing higher-order interactions in coupled dynamical systems,https://doi.org/10.1038/s41467-024-49278-x,0
0,Mechanisms underlying higher order interactions: from quantitative definitions to ecological processes,https://doi.org/10.1101/857920,0
0,Desynchrony induced by higher-order interactions in triplex metapopulations,https://doi.org/10.1103/physreve.108.054208,0
0,Higher-order interactions mitigate direct negative effects on population dynamics of herbaceous plants during succession,https://doi.org/10.1088/1748-9326/ab8a88,0
0,On the Persistence of Higher-Order Interactions in Real-World Hypergraphs,https://doi.org/10.1137/1.9781611977172.19,0
0,The stability condition and collective excitation of a trapped Bose–Einstein condensate with higher-order interactions,https://doi.org/10.1088/0953-4075/46/17/175301,0
0,The Distribution of Higher-Order Interactions in Contingency Tables,https://doi.org/10.1111/j.2517-6161.1980.tb01136.x,0
0,First-order transition to oscillation death in coupled oscillators with higher-order interactions,https://doi.org/10.1103/physreve.108.044207,0
0,Multistability in coupled oscillator systems with higher-order interactions and community structure,https://doi.org/10.1063/5.0106906,0
0,Higher order interactions and coexistence theory,https://doi.org/10.1101/748517,0
0,Hybrid analysis of reflector antennas including higher order interactions and blockage effects,https://doi.org/10.1109/tap.2002.803952,0
0,Attend and Interact: Higher-Order Object Interactions for Video Understanding,https://doi.org/10.1109/cvpr.2018.00710,0
0,Higher-order interactions in statistical physics and machine learning: A model-independent solution to the inverse problem at equilibrium,https://doi.org/10.1103/physreve.102.053314,0
0,Perfect synchronization in complex networks with higher-order interactions,https://doi.org/10.1103/physreve.108.024304,0
0,The effect of higher-order interactions on configurational properties of polymer chains at the Θ state,https://doi.org/10.1021/ma00196a050,0
0,"Breather-to-soliton transitions, nonlinear wave interactions, and modulational instability in a higher-order generalized nonlinear Schrödinger equation",https://doi.org/10.1103/physreve.93.012214,0
0,Dipolar and higher order interactions in ferroelectric tscc,https://doi.org/10.1080/00150199208230031,0
0,Weak Higher-Order Interactions in Macroscopic Functional Networks of the Resting Brain,https://doi.org/10.1523/jneurosci.0451-17.2017,0
0,Soliton dynamics for trapped Bose-Einstein condensate with higher-order interaction,https://doi.org/10.1063/1.4999336,0
0,"Sequence Specificity in the Higher-Order Interaction of the Rev Protein of HIV-1 with its Target Sequence, the RRE",https://doi.org/10.1097/00042560-199511000-00003,0
0,Interplay of three-body and higher-order interactions on the modulational instability of Bose–Einstein condensate,https://doi.org/10.1364/josab.395007,0
0,Information Propagation in Multilayer Systems with Higher-Order Interactions across Timescales,https://doi.org/10.1103/physrevx.14.021007,0
0,Diluted-neural-network model with higher-order interactions,https://doi.org/10.1103/physreva.43.7083,0
0,Opinion Dynamics Incorporating Higher-Order Interactions,https://doi.org/10.1109/icdm50108.2020.00189,0
0,Learning connectivity and higher-order interactions in radial distribution grids,https://doi.org/10.1109/icassp40776.2020.9054665,0
0,Nonparametric Modeling of Higher-Order Interactions via Hypergraphons,https://doi.org/10.48550/arxiv.2105.08678,0
0,Higher-order interactions induce anomalous transitions to synchrony,https://doi.org/10.1063/5.0176748,0
0,Solitons in One-Dimensional Bose–Einstein Condensate with Higher-Order Interactions,https://doi.org/10.1088/0253-6102/68/5/623,0
0,Higher‐Order Interactions in Quantum Optomechanics: Revisiting Theoretical Foundations,https://doi.org/10.3390/app7070656,0
0,Higher-Order Interactions in Quantum Optomechanics: Analytical Solution of Nonlinearity,https://doi.org/10.3390/photonics4040048,0
0,Higher-order interaction learning of line failure cascading in power networks,https://doi.org/10.1063/5.0089780,0
0,Investigating higher order interactions in single cell data with scHOT,https://doi.org/10.1101/841593,0
0,Tunneling dynamics of Bose—Einstein condensates with higher-order interactions in optical lattice,https://doi.org/10.1088/1674-1056/20/12/120311,0
0,Effective action approach to higher-order relativistic tidal interactions in binary systems and their effective one body description,https://doi.org/10.1103/physrevd.85.124034,0
0,Synchronization onset for contrarians with higher-order interactions in multilayer systems,https://doi.org/10.1063/5.0166627,0
0,Can higher-order interactions resolve the species coexistence paradox?,https://doi.org/10.1101/2023.06.19.545649,0
0,Multitrophic Higher-Order Interactions Modulate Species Persistence,https://doi.org/10.1086/729222,0
0,Tiered synchronization in coupled oscillator populations with interaction delays and higher-order interactions,https://doi.org/10.1063/5.0086305,0
0,Higher-order interaction inhibits bacterial invasion of a phototroph-predator microbial community,https://doi.org/10.1101/564260,0
0,Role of higher-order exchange interactions for skyrmion stability,https://doi.org/10.1038/s41467-020-18473-x,0
0,Higher‐order interactions of <scp>Bcr‐Abl</scp> can broaden chronic myeloid leukemia (CML) drug repertoire,https://doi.org/10.1002/pro.4504,0
0,Revealing Higher-Order Interactions in High-Dimensional Complex Systems: A Data-Driven Approach,https://doi.org/10.1103/physrevx.14.011050,0
0,Coexistence in diverse communities with higher-order interactions,https://doi.org/10.1101/2022.03.04.483022,0
0,Impact of phase lag on synchronization in frustrated Kuramoto model with higher-order interactions,https://doi.org/10.1103/physreve.108.034208,0
0,Higher order multipole three-body van der Waals interactions and stability of rare gas solids,https://doi.org/10.1088/0022-3719/4/3/006,0
0,Tracking Objects with Higher Order Interactions using Delayed Column Generation,https://doi.org/10.48550/arxiv.1512.02413,0
0,Nano-scale collinear multi-Q states driven by higher-order interactions,https://doi.org/10.1038/s41467-022-33383-w,0
0,Nuclear Magnetic Resonance Secondary Shifts of a Light-Harvesting 2 Complex Reveal Local Backbone Perturbations Induced by Its Higher-Order Interactions,https://doi.org/10.1021/bi9016236,0
0,Prolonged hysteresis in the Kuramoto model with inertia and higher-order interactions,https://doi.org/10.1103/physreve.109.024212,0
